data,ultimo,abertura,maxima,minima,variacao,acao,mes,ano
2020-03-25,2964.31,2757.74,3028.51,2747.03,7.49,Brasil Amplo IBrA,mar,2020
2020-03-24,2757.68,2526.03,2833.06,2526.03,9.18,Brasil Amplo IBrA,mar,2020
2020-03-23,2525.8,2667.9,2685.58,2470.73,-5.33,Brasil Amplo IBrA,mar,2020
2020-03-20,2667.99,2717.11,2876.14,2632.07,-1.8,Brasil Amplo IBrA,mar,2020
2020-03-19,2717.03,2650.78,2783.09,2446.02,2.5,Brasil Amplo IBrA,mar,2020
2020-03-18,2650.83,2971.87,2971.87,2519.22,-10.8,Brasil Amplo IBrA,mar,2020
2020-03-17,2971.91,2843.09,3070.86,2823.13,4.54,Brasil Amplo IBrA,mar,2020
2020-03-16,2842.75,3292.99,3292.99,2825.22,-13.7,Brasil Amplo IBrA,mar,2020
2020-03-13,3293.98,2900.99,3334.24,2900.94,13.56,Brasil Amplo IBrA,mar,2020
2020-03-12,2900.63,3408.15,3408.15,2742.98,-14.89,Brasil Amplo IBrA,mar,2020
2020-03-11,3408.26,3681.96,3681.96,3232.83,-7.44,Brasil Amplo IBrA,mar,2020
2020-03-10,3682.03,3441.91,3682.55,3441.91,6.98,Brasil Amplo IBrA,mar,2020
2020-03-09,3441.76,3913.95,3913.95,3433.63,-12.07,Brasil Amplo IBrA,mar,2020
2020-03-06,3914.01,4083.42,4083.42,3871.75,-4.15,Brasil Amplo IBrA,mar,2020
2020-03-05,4083.52,4287.58,4287.58,4018.35,-4.76,Brasil Amplo IBrA,mar,2020
2020-03-04,4287.67,4215.86,4304.9,4201.51,1.71,Brasil Amplo IBrA,mar,2020
2020-03-03,4215.51,4257.42,4345.91,4171.4,-0.98,Brasil Amplo IBrA,mar,2020
2020-03-02,4257.25,4155.74,4281.05,4142.13,2.52,Brasil Amplo IBrA,mar,2020
2020-02-28,4152.7,4109.07,4152.7,3982.73,1.06,Brasil Amplo IBrA,fev,2020
2020-02-27,4109.1,4219.72,4255.73,4109.1,-2.63,Brasil Amplo IBrA,fev,2020
2020-02-26,4219.99,4532.62,4532.62,4195.99,-6.9,Brasil Amplo IBrA,fev,2020
2020-02-21,4532.88,4563.49,4563.49,4493.08,-0.67,Brasil Amplo IBrA,fev,2020
2020-02-20,4563.54,4637.04,4638.69,4555.38,-1.59,Brasil Amplo IBrA,fev,2020
2020-02-19,4637.04,4576.46,4638.18,4569.45,1.33,Brasil Amplo IBrA,fev,2020
2020-02-18,4576.3,4587.34,4587.34,4519.98,-0.24,Brasil Amplo IBrA,fev,2020
2020-02-17,4587.35,4548.64,4599.2,4548.64,0.85,Brasil Amplo IBrA,fev,2020
2020-02-14,4548.62,4595.62,4595.8,4536.36,-1.02,Brasil Amplo IBrA,fev,2020
2020-02-13,4595.63,4631.73,4631.73,4558.57,-0.79,Brasil Amplo IBrA,fev,2020
2020-02-12,4632.23,4579.62,4665.85,4579.62,1.15,Brasil Amplo IBrA,fev,2020
2020-02-11,4579.6,4465.56,4586.42,4465.56,2.56,Brasil Amplo IBrA,fev,2020
2020-02-10,4465.44,4521.97,4537.2,4448.21,-1.25,Brasil Amplo IBrA,fev,2020
2020-02-07,4521.93,4581.72,4581.72,4521.89,-1.31,Brasil Amplo IBrA,fev,2020
2020-02-06,4581.82,4619.3,4667.02,4563.91,-0.81,Brasil Amplo IBrA,fev,2020
2020-02-05,4619.13,4600.14,4680.5,4600.14,0.42,Brasil Amplo IBrA,fev,2020
2020-02-04,4599.96,4561.76,4639.8,4561.76,0.84,Brasil Amplo IBrA,fev,2020
2020-02-03,4561.73,4522.45,4585.44,4513.3,0.87,Brasil Amplo IBrA,fev,2020
2020-01-31,4522.45,4592.57,4592.57,4500.95,-1.53,Brasil Amplo IBrA,jan,2020
2020-01-30,4592.92,4595.26,4595.26,4488.75,-0.05,Brasil Amplo IBrA,jan,2020
2020-01-29,4595.33,4637.64,4665.22,4586.69,-0.9,Brasil Amplo IBrA,jan,2020
2020-01-28,4637.06,4558.49,4647.76,4558.32,1.72,Brasil Amplo IBrA,jan,2020
2020-01-27,4558.44,4708.63,4708.63,4554.51,-3.19,Brasil Amplo IBrA,jan,2020
2020-01-24,4708.69,4752.7,4756.39,4698.07,-0.93,Brasil Amplo IBrA,jan,2020
2020-01-23,4752.7,4707.61,4752.7,4649.65,0.96,Brasil Amplo IBrA,jan,2020
2020-01-22,4707.61,4657.89,4707.91,4657.89,1.07,Brasil Amplo IBrA,jan,2020
2020-01-21,4657.56,4723.32,4723.32,4657.12,-1.39,Brasil Amplo IBrA,jan,2020
2020-01-20,4723.32,4704.85,4723.32,4684.42,0.39,Brasil Amplo IBrA,jan,2020
2020-01-17,4704.85,4640.59,4704.85,4640.59,1.38,Brasil Amplo IBrA,jan,2020
2020-01-16,4640.58,4628.19,4654.77,4611.36,0.27,Brasil Amplo IBrA,jan,2020
2020-01-15,4628.15,4671.2,4671.24,4618.04,-0.92,Brasil Amplo IBrA,jan,2020
2020-01-14,4671.2,4655.88,4671.2,4631.23,0.33,Brasil Amplo IBrA,jan,2020
2020-01-13,4655.84,4585.72,4656.2,4585.72,1.53,Brasil Amplo IBrA,jan,2020
2020-01-10,4585.76,4597.79,4629.42,4563.85,-0.26,Brasil Amplo IBrA,jan,2020
2020-01-09,4597.77,4606.51,4628.92,4576.17,-0.19,Brasil Amplo IBrA,jan,2020
2020-01-08,4606.49,4623.91,4646.31,4583.02,-0.37,Brasil Amplo IBrA,jan,2020
2020-01-07,4623.72,4631.26,4638.07,4595.67,-0.17,Brasil Amplo IBrA,jan,2020
2020-01-06,4631.5,4660.06,4660.06,4604.45,-0.61,Brasil Amplo IBrA,jan,2020
2020-01-03,4660.14,4683.73,4696.61,4633.56,-0.51,Brasil Amplo IBrA,jan,2020
2020-01-02,4684.03,4573.46,4684.03,4573.46,2.42,Brasil Amplo IBrA,jan,2020
2025-02-13,2535.74,2534.41,2535.77,2522.94,0.05,MidLarge Cap MLCX,fev,2025
2025-02-12,2534.4,2577.62,2577.62,2529.19,-1.68,MidLarge Cap MLCX,fev,2025
2025-02-11,2577.62,2560.03,2585.63,2560.02,0.69,MidLarge Cap MLCX,fev,2025
2025-02-10,2560.02,2541.16,2575.01,2541.12,0.74,MidLarge Cap MLCX,fev,2025
2025-02-07,2541.16,2573.6,2580.05,2535.3,-1.27,MidLarge Cap MLCX,fev,2025
2025-02-06,2573.72,2561.67,2577.08,2555.64,0.47,MidLarge Cap MLCX,fev,2025
2025-02-05,2561.68,2552.49,2567.53,2544.87,0.36,MidLarge Cap MLCX,fev,2025
2025-02-04,2552.51,2568.94,2568.94,2543.72,-0.64,MidLarge Cap MLCX,fev,2025
2025-02-03,2569.07,2573.34,2578.65,2561.95,-0.17,MidLarge Cap MLCX,fev,2025
2025-01-31,2573.53,2588.43,2600.16,2572.41,-0.57,MidLarge Cap MLCX,jan,2025
2025-01-30,2588.38,2518.34,2593.08,2518.34,2.78,MidLarge Cap MLCX,jan,2025
2025-01-29,2518.39,2531.24,2545.57,2515.13,-0.51,MidLarge Cap MLCX,jan,2025
2025-01-28,2531.24,2545.75,2546.65,2527.98,-0.57,MidLarge Cap MLCX,jan,2025
2025-01-27,2545.76,2500.67,2545.83,2495.19,1.8,MidLarge Cap MLCX,jan,2025
2025-01-24,2500.81,2501.06,2507.39,2493.6,-0.01,MidLarge Cap MLCX,jan,2025
2025-01-23,2501.06,2510.16,2530.73,2494.75,-0.36,MidLarge Cap MLCX,jan,2025
2025-01-22,2510.17,2519.0,2529.08,2509.25,-0.35,MidLarge Cap MLCX,jan,2025
2025-01-21,2519.0,2510.44,2521.42,2498.38,0.34,MidLarge Cap MLCX,jan,2025
2025-01-20,2510.44,2500.1,2516.5,2484.15,0.41,MidLarge Cap MLCX,jan,2025
2025-01-17,2500.1,2478.58,2506.85,2475.63,0.89,MidLarge Cap MLCX,jan,2025
2025-01-16,2478.08,2503.92,2504.35,2468.62,-1.03,MidLarge Cap MLCX,jan,2025
2025-01-15,2503.94,2438.64,2510.31,2438.55,2.69,MidLarge Cap MLCX,jan,2025
2025-01-14,2438.42,2432.58,2441.6,2416.27,0.24,MidLarge Cap MLCX,jan,2025
2025-01-13,2432.58,2428.37,2448.01,2427.99,0.17,MidLarge Cap MLCX,jan,2025
2025-01-10,2428.39,2447.25,2453.92,2427.05,-0.77,MidLarge Cap MLCX,jan,2025
2025-01-09,2447.19,2443.29,2454.24,2441.99,0.16,MidLarge Cap MLCX,jan,2025
2025-01-08,2443.29,2473.4,2473.4,2437.75,-1.22,MidLarge Cap MLCX,jan,2025
2025-01-07,2473.4,2449.12,2483.92,2449.12,0.99,MidLarge Cap MLCX,jan,2025
2025-01-06,2449.08,2422.23,2456.18,2422.23,1.11,MidLarge Cap MLCX,jan,2025
2025-01-03,2422.23,2454.47,2458.86,2419.64,-1.31,MidLarge Cap MLCX,jan,2025
2025-01-02,2454.48,2455.8,2467.66,2433.75,-0.05,MidLarge Cap MLCX,jan,2025
2024-12-30,2455.8,2455.8,2470.8,2454.54,0.0,MidLarge Cap MLCX,dez,2024
2024-12-27,2455.85,2474.45,2484.75,2455.6,-0.75,MidLarge Cap MLCX,dez,2024
2024-12-26,2474.45,2467.55,2484.73,2460.81,0.28,MidLarge Cap MLCX,dez,2024
2024-12-23,2467.55,2491.63,2491.63,2462.54,-0.97,MidLarge Cap MLCX,dez,2024
2024-12-20,2491.63,2475.82,2492.78,2465.95,0.64,MidLarge Cap MLCX,dez,2024
2024-12-19,2475.82,2469.56,2489.45,2469.56,0.25,MidLarge Cap MLCX,dez,2024
2024-12-18,2469.64,2546.53,2546.53,2463.64,-3.02,MidLarge Cap MLCX,dez,2024
2024-12-17,2546.52,2521.95,2558.13,2521.95,0.97,MidLarge Cap MLCX,dez,2024
2024-12-16,2521.95,2544.59,2550.58,2520.75,-0.89,MidLarge Cap MLCX,dez,2024
2024-12-13,2544.64,2573.52,2577.46,2543.57,-1.05,MidLarge Cap MLCX,dez,2024
2024-12-12,2571.75,2641.62,2641.62,2567.38,-2.65,MidLarge Cap MLCX,dez,2024
2024-12-11,2641.77,2614.57,2666.7,2596.56,1.04,MidLarge Cap MLCX,dez,2024
2024-12-10,2614.57,2595.13,2620.48,2595.13,0.75,MidLarge Cap MLCX,dez,2024
2024-12-09,2595.09,2568.29,2599.79,2568.29,1.04,MidLarge Cap MLCX,dez,2024
2024-12-06,2568.29,2604.81,2605.23,2565.99,-1.41,MidLarge Cap MLCX,dez,2024
2024-12-05,2604.95,2568.31,2606.87,2568.31,1.43,MidLarge Cap MLCX,dez,2024
2024-12-04,2568.3,2568.75,2580.76,2562.3,-0.01,MidLarge Cap MLCX,dez,2024
2024-12-03,2568.67,2550.69,2574.24,2550.68,0.71,MidLarge Cap MLCX,dez,2024
2024-12-02,2550.63,2558.7,2563.54,2540.5,-0.32,MidLarge Cap MLCX,dez,2024
2024-11-29,2558.82,2536.51,2566.56,2524.94,0.88,MidLarge Cap MLCX,nov,2024
2024-11-28,2536.49,2594.7,2594.7,2532.27,-2.24,MidLarge Cap MLCX,nov,2024
2024-11-27,2594.73,2637.74,2644.13,2594.73,-1.63,MidLarge Cap MLCX,nov,2024
2024-11-26,2637.74,2621.41,2646.47,2621.41,0.63,MidLarge Cap MLCX,nov,2024
2024-11-25,2621.28,2626.18,2633.72,2620.2,-0.19,MidLarge Cap MLCX,nov,2024
2024-11-22,2626.19,2582.08,2626.19,2582.08,1.71,MidLarge Cap MLCX,nov,2024
2024-11-21,2582.08,2607.11,2607.11,2575.9,-0.96,MidLarge Cap MLCX,nov,2024
2024-11-19,2607.11,2599.06,2614.62,2588.38,0.31,MidLarge Cap MLCX,nov,2024
2024-11-18,2599.06,2599.17,2608.48,2587.89,0.0,MidLarge Cap MLCX,nov,2024
2024-11-14,2599.13,2596.82,2609.29,2589.57,0.09,MidLarge Cap MLCX,nov,2024
2024-11-13,2596.82,2595.5,2604.06,2579.42,0.05,MidLarge Cap MLCX,nov,2024
2024-11-12,2595.5,2597.52,2604.62,2589.61,-0.08,MidLarge Cap MLCX,nov,2024
2024-11-11,2597.52,2597.36,2602.4,2587.1,0.0,MidLarge Cap MLCX,nov,2024
2024-11-08,2597.5,2632.34,2632.37,2579.95,-1.33,MidLarge Cap MLCX,nov,2024
2024-11-07,2632.39,2643.17,2662.61,2627.49,-0.41,MidLarge Cap MLCX,nov,2024
2024-11-06,2643.12,2650.35,2650.35,2613.5,-0.27,MidLarge Cap MLCX,nov,2024
2024-11-05,2650.4,2647.8,2652.47,2630.9,0.1,MidLarge Cap MLCX,nov,2024
2024-11-04,2647.8,2602.63,2649.15,2602.58,1.74,MidLarge Cap MLCX,nov,2024
2024-11-01,2602.45,2633.27,2637.25,2601.36,-1.17,MidLarge Cap MLCX,nov,2024
2024-10-31,2633.27,2651.26,2654.07,2631.7,-0.68,MidLarge Cap MLCX,out,2024
2024-10-30,2651.29,2656.23,2660.48,2648.54,-0.19,MidLarge Cap MLCX,out,2024
2024-10-29,2656.26,2665.76,2676.85,2655.68,-0.36,MidLarge Cap MLCX,out,2024
2024-10-28,2665.73,2639.88,2668.76,2639.88,0.98,MidLarge Cap MLCX,out,2024
2024-10-25,2639.83,2642.04,2651.39,2637.49,-0.08,MidLarge Cap MLCX,out,2024
2024-10-24,2642.04,2625.62,2643.12,2617.1,0.62,MidLarge Cap MLCX,out,2024
2024-10-23,2625.68,2641.01,2641.13,2613.35,-0.58,MidLarge Cap MLCX,out,2024
2024-10-22,2641.06,2647.8,2647.8,2622.56,-0.25,MidLarge Cap MLCX,out,2024
2024-10-21,2647.81,2652.95,2664.81,2644.56,-0.19,MidLarge Cap MLCX,out,2024
2024-10-18,2652.95,2659.52,2676.78,2644.64,-0.23,MidLarge Cap MLCX,out,2024
2024-10-17,2658.99,2677.81,2677.84,2641.37,-0.71,MidLarge Cap MLCX,out,2024
2024-10-16,2677.94,2664.33,2686.96,2659.09,0.51,MidLarge Cap MLCX,out,2024
2024-10-15,2664.31,2663.31,2671.46,2646.53,0.04,MidLarge Cap MLCX,out,2024
2024-10-14,2663.31,2643.54,2666.93,2638.08,0.75,MidLarge Cap MLCX,out,2024
2024-10-11,2643.55,2651.12,2651.12,2631.5,-0.29,MidLarge Cap MLCX,out,2024
2024-10-10,2651.11,2642.34,2652.61,2640.79,0.33,MidLarge Cap MLCX,out,2024
2024-10-09,2642.38,2672.38,2672.38,2637.2,-1.12,MidLarge Cap MLCX,out,2024
2024-10-08,2672.39,2683.63,2683.63,2650.58,-0.42,MidLarge Cap MLCX,out,2024
2024-10-07,2683.62,2678.08,2700.91,2676.61,0.21,MidLarge Cap MLCX,out,2024
2024-10-04,2677.99,2677.03,2682.33,2666.87,0.03,MidLarge Cap MLCX,out,2024
2024-10-03,2677.08,2712.96,2712.99,2667.05,-1.32,MidLarge Cap MLCX,out,2024
2024-10-02,2712.99,2692.74,2741.0,2692.74,0.76,MidLarge Cap MLCX,out,2024
2024-10-01,2692.62,2677.18,2710.17,2677.18,0.58,MidLarge Cap MLCX,out,2024
2024-09-30,2677.18,2695.14,2703.14,2677.11,-0.64,MidLarge Cap MLCX,set,2024
2024-09-27,2694.51,2701.35,2717.48,2692.46,-0.25,MidLarge Cap MLCX,set,2024
2024-09-26,2701.36,2673.01,2707.52,2673.01,1.06,MidLarge Cap MLCX,set,2024
2024-09-25,2672.99,2682.16,2699.58,2670.96,-0.34,MidLarge Cap MLCX,set,2024
2024-09-24,2682.1,2651.6,2701.4,2651.6,1.15,MidLarge Cap MLCX,set,2024
2024-09-23,2651.56,2661.95,2661.95,2643.42,-0.4,MidLarge Cap MLCX,set,2024
2024-09-20,2662.09,2700.08,2700.49,2659.61,-1.41,MidLarge Cap MLCX,set,2024
2024-09-19,2700.12,2709.85,2729.2,2700.12,-0.36,MidLarge Cap MLCX,set,2024
2024-09-18,2709.84,2734.15,2735.96,2709.72,-0.89,MidLarge Cap MLCX,set,2024
2024-09-17,2734.16,2738.21,2738.24,2719.13,-0.15,MidLarge Cap MLCX,set,2024
2024-09-16,2738.24,2732.94,2750.49,2732.86,0.19,MidLarge Cap MLCX,set,2024
2024-09-13,2733.12,2718.39,2753.16,2718.39,0.54,MidLarge Cap MLCX,set,2024
2024-09-12,2718.37,2731.29,2733.36,2708.97,-0.47,MidLarge Cap MLCX,set,2024
2024-09-11,2731.28,2725.46,2740.66,2713.95,0.21,MidLarge Cap MLCX,set,2024
2024-09-10,2725.46,2733.52,2733.52,2713.74,-0.3,MidLarge Cap MLCX,set,2024
2024-09-09,2733.56,2727.2,2742.11,2724.07,0.23,MidLarge Cap MLCX,set,2024
2024-09-06,2727.2,2766.15,2768.36,2725.4,-1.41,MidLarge Cap MLCX,set,2024
2024-09-05,2766.07,2756.97,2768.86,2753.89,0.33,MidLarge Cap MLCX,set,2024
2024-09-04,2756.84,2722.41,2770.12,2722.38,1.26,MidLarge Cap MLCX,set,2024
2024-09-03,2722.44,2733.15,2734.55,2718.45,-0.39,MidLarge Cap MLCX,set,2024
2024-09-02,2733.15,2755.21,2755.27,2724.72,-0.8,MidLarge Cap MLCX,set,2024
2024-08-30,2755.22,2753.78,2757.11,2731.5,0.05,MidLarge Cap MLCX,ago,2024
2024-08-29,2753.79,2778.16,2778.56,2750.09,-0.87,MidLarge Cap MLCX,ago,2024
2024-08-28,2778.06,2762.78,2780.71,2743.71,0.55,MidLarge Cap MLCX,ago,2024
2024-08-27,2762.78,2765.68,2771.85,2760.61,-0.1,MidLarge Cap MLCX,ago,2024
2024-08-26,2765.66,2733.54,2767.47,2732.64,1.18,MidLarge Cap MLCX,ago,2024
2024-08-23,2733.54,2728.02,2751.91,2728.02,0.2,MidLarge Cap MLCX,ago,2024
2024-08-22,2728.04,2751.12,2751.12,2721.05,-0.84,MidLarge Cap MLCX,ago,2024
2024-08-21,2751.15,2744.63,2762.56,2744.63,0.24,MidLarge Cap MLCX,ago,2024
2024-08-20,2744.63,2738.02,2749.28,2728.86,0.24,MidLarge Cap MLCX,ago,2024
2024-08-19,2738.06,2706.27,2747.18,2706.27,1.17,MidLarge Cap MLCX,ago,2024
2024-08-16,2706.27,2707.87,2719.97,2704.06,-0.06,MidLarge Cap MLCX,ago,2024
2024-08-15,2707.89,2691.52,2715.94,2691.52,0.61,MidLarge Cap MLCX,ago,2024
2024-08-14,2691.49,2670.36,2699.73,2664.41,0.79,MidLarge Cap MLCX,ago,2024
2024-08-13,2670.36,2644.84,2670.97,2644.84,0.97,MidLarge Cap MLCX,ago,2024
2024-08-12,2644.83,2631.63,2654.56,2631.53,0.5,MidLarge Cap MLCX,ago,2024
2024-08-09,2631.55,2595.36,2632.17,2595.25,1.4,MidLarge Cap MLCX,ago,2024
2024-08-08,2595.29,2572.49,2597.86,2572.49,0.89,MidLarge Cap MLCX,ago,2024
2024-08-07,2572.5,2550.34,2572.5,2550.34,0.87,MidLarge Cap MLCX,ago,2024
2024-08-06,2550.3,2527.43,2564.28,2527.43,0.91,MidLarge Cap MLCX,ago,2024
2024-08-05,2527.38,2538.25,2538.25,2483.44,-0.44,MidLarge Cap MLCX,ago,2024
2024-08-02,2538.44,2573.12,2585.56,2536.57,-1.35,MidLarge Cap MLCX,ago,2024
2024-08-01,2573.12,2579.02,2600.09,2568.6,-0.23,MidLarge Cap MLCX,ago,2024
2024-07-31,2579.02,2547.7,2582.43,2547.64,1.23,MidLarge Cap MLCX,jul,2024
2024-07-30,2547.71,2564.4,2564.4,2544.99,-0.65,MidLarge Cap MLCX,jul,2024
2024-07-29,2564.47,2575.45,2577.86,2556.98,-0.43,MidLarge Cap MLCX,jul,2024
2024-07-26,2575.46,2544.03,2579.7,2543.83,1.24,MidLarge Cap MLCX,jul,2024
2024-07-25,2544.0,2553.15,2553.15,2536.58,-0.36,MidLarge Cap MLCX,jul,2024
2024-07-24,2553.15,2554.43,2561.41,2548.21,-0.05,MidLarge Cap MLCX,jul,2024
2024-07-23,2554.39,2578.67,2578.7,2553.65,-0.94,MidLarge Cap MLCX,jul,2024
2024-07-22,2578.67,2575.61,2584.77,2572.01,0.12,MidLarge Cap MLCX,jul,2024
2024-07-19,2575.61,2576.5,2589.97,2572.07,-0.03,MidLarge Cap MLCX,jul,2024
2024-07-18,2576.5,2609.08,2609.15,2573.82,-1.25,MidLarge Cap MLCX,jul,2024
2024-07-17,2609.07,2600.73,2612.71,2594.14,0.32,MidLarge Cap MLCX,jul,2024
2024-07-16,2600.73,2603.97,2607.9,2593.61,-0.12,MidLarge Cap MLCX,jul,2024
2024-07-15,2603.94,2596.34,2608.1,2593.28,0.29,MidLarge Cap MLCX,jul,2024
2024-07-12,2596.31,2584.17,2599.3,2579.35,0.47,MidLarge Cap MLCX,jul,2024
2024-07-11,2584.18,2562.82,2585.15,2562.82,0.83,MidLarge Cap MLCX,jul,2024
2024-07-10,2562.82,2560.46,2572.2,2556.34,0.09,MidLarge Cap MLCX,jul,2024
2024-07-09,2560.47,2550.9,2564.84,2538.29,0.38,MidLarge Cap MLCX,jul,2024
2024-07-08,2550.84,2542.49,2550.9,2529.37,0.34,MidLarge Cap MLCX,jul,2024
2024-07-05,2542.22,2540.98,2551.03,2530.25,0.05,MidLarge Cap MLCX,jul,2024
2024-07-04,2540.95,2533.78,2552.26,2533.78,0.29,MidLarge Cap MLCX,jul,2024
2024-07-03,2533.71,2519.07,2554.0,2519.01,0.58,MidLarge Cap MLCX,jul,2024
2024-07-02,2519.07,2516.95,2533.31,2509.78,0.09,MidLarge Cap MLCX,jul,2024
2024-07-01,2516.91,2500.61,2527.56,2497.69,0.65,MidLarge Cap MLCX,jul,2024
2024-06-28,2500.65,2506.32,2510.57,2488.07,-0.23,MidLarge Cap MLCX,jun,2024
2024-06-27,2506.33,2474.17,2506.39,2474.14,1.3,MidLarge Cap MLCX,jun,2024
2024-06-26,2474.16,2467.26,2475.55,2449.12,0.28,MidLarge Cap MLCX,jun,2024
2024-06-25,2467.26,2473.01,2476.67,2460.53,-0.23,MidLarge Cap MLCX,jun,2024
2024-06-24,2472.98,2448.03,2477.43,2447.33,1.02,MidLarge Cap MLCX,jun,2024
2024-06-21,2448.04,2429.75,2452.51,2422.6,0.76,MidLarge Cap MLCX,jun,2024
2024-06-20,2429.67,2425.13,2452.18,2423.62,0.19,MidLarge Cap MLCX,jun,2024
2024-06-19,2425.15,2413.95,2427.56,2400.31,0.46,MidLarge Cap MLCX,jun,2024
2024-06-18,2413.96,2401.43,2421.76,2396.45,0.52,MidLarge Cap MLCX,jun,2024
2024-06-17,2401.42,2410.36,2410.64,2391.75,-0.37,MidLarge Cap MLCX,jun,2024
2024-06-14,2410.35,2409.73,2421.42,2393.51,0.03,MidLarge Cap MLCX,jun,2024
2024-06-13,2409.73,2417.08,2423.15,2401.5,-0.3,MidLarge Cap MLCX,jun,2024
2024-06-12,2417.1,2450.53,2466.58,2408.6,-1.36,MidLarge Cap MLCX,jun,2024
2024-06-11,2450.52,2434.65,2453.42,2434.54,0.65,MidLarge Cap MLCX,jun,2024
2024-06-10,2434.79,2432.96,2448.12,2429.71,0.08,MidLarge Cap MLCX,jun,2024
2024-06-07,2432.92,2476.22,2476.22,2431.86,-1.77,MidLarge Cap MLCX,jun,2024
2024-06-06,2476.81,2448.34,2483.74,2447.83,1.16,MidLarge Cap MLCX,jun,2024
2024-06-05,2448.34,2455.39,2462.2,2445.43,-0.29,MidLarge Cap MLCX,jun,2024
2024-06-04,2455.38,2458.9,2458.9,2435.12,-0.14,MidLarge Cap MLCX,jun,2024
2024-06-03,2458.91,2461.08,2467.53,2449.4,-0.09,MidLarge Cap MLCX,jun,2024
2024-05-31,2461.08,2471.0,2474.79,2458.38,-0.4,MidLarge Cap MLCX,mai,2024
2024-05-29,2471.06,2491.21,2491.21,2464.45,-0.81,MidLarge Cap MLCX,mai,2024
2024-05-28,2491.23,2504.13,2521.55,2486.35,-0.51,MidLarge Cap MLCX,mai,2024
2024-05-27,2504.09,2499.33,2505.05,2496.13,0.18,MidLarge Cap MLCX,mai,2024
2024-05-24,2499.49,2508.3,2518.23,2498.23,-0.35,MidLarge Cap MLCX,mai,2024
2024-05-23,2508.26,2526.85,2527.4,2503.16,-0.74,MidLarge Cap MLCX,mai,2024
2024-05-22,2526.84,2559.47,2559.51,2523.94,-1.28,MidLarge Cap MLCX,mai,2024
2024-05-21,2559.49,2566.56,2576.63,2555.89,-0.28,MidLarge Cap MLCX,mai,2024
2024-05-20,2566.56,2574.67,2585.83,2562.64,-0.31,MidLarge Cap MLCX,mai,2024
2024-05-17,2574.66,2578.88,2581.68,2566.26,-0.17,MidLarge Cap MLCX,mai,2024
2024-05-16,2578.95,2575.35,2593.6,2572.17,0.14,MidLarge Cap MLCX,mai,2024
2024-05-15,2575.33,2591.01,2593.16,2553.58,-0.61,MidLarge Cap MLCX,mai,2024
2024-05-14,2591.04,2584.32,2598.77,2578.17,0.25,MidLarge Cap MLCX,mai,2024
2024-05-13,2584.47,2572.45,2594.54,2572.43,0.47,MidLarge Cap MLCX,mai,2024
2024-05-10,2572.45,2582.68,2598.28,2569.22,-0.39,MidLarge Cap MLCX,mai,2024
2024-05-09,2582.63,2606.39,2606.39,2567.83,-0.91,MidLarge Cap MLCX,mai,2024
2024-05-08,2606.39,2600.47,2608.94,2577.3,0.23,MidLarge Cap MLCX,mai,2024
2024-05-07,2600.46,2584.22,2609.46,2584.22,0.63,MidLarge Cap MLCX,mai,2024
2024-05-06,2584.15,2584.14,2598.35,2580.07,0.0,MidLarge Cap MLCX,mai,2024
2024-05-03,2584.15,2559.93,2590.51,2559.9,0.95,MidLarge Cap MLCX,mai,2024
2024-05-02,2559.84,2537.36,2570.63,2537.36,0.89,MidLarge Cap MLCX,mai,2024
2024-04-30,2537.36,2563.84,2563.84,2535.27,-1.03,MidLarge Cap MLCX,abr,2024
2024-04-29,2563.84,2546.81,2563.84,2545.8,0.67,MidLarge Cap MLCX,abr,2024
2024-04-26,2546.81,2510.32,2553.14,2510.23,1.46,MidLarge Cap MLCX,abr,2024
2024-04-25,2510.25,2509.86,2510.75,2490.35,0.02,MidLarge Cap MLCX,abr,2024
2024-04-24,2509.86,2517.04,2523.94,2506.56,-0.29,MidLarge Cap MLCX,abr,2024
2024-04-23,2517.04,2525.49,2531.43,2501.99,-0.33,MidLarge Cap MLCX,abr,2024
2024-04-22,2525.49,2516.15,2535.3,2507.7,0.37,MidLarge Cap MLCX,abr,2024
2024-04-19,2516.15,2496.88,2523.29,2494.42,0.77,MidLarge Cap MLCX,abr,2024
2024-04-18,2496.88,2495.21,2515.37,2481.06,0.06,MidLarge Cap MLCX,abr,2024
2024-04-17,2495.29,2498.59,2516.07,2484.71,-0.11,MidLarge Cap MLCX,abr,2024
2024-04-16,2498.15,2516.3,2516.3,2485.65,-0.72,MidLarge Cap MLCX,abr,2024
2024-04-15,2516.35,2525.48,2533.45,2510.44,-0.36,MidLarge Cap MLCX,abr,2024
2024-04-12,2525.48,2551.69,2558.4,2518.63,-1.03,MidLarge Cap MLCX,abr,2024
2024-04-11,2551.65,2564.83,2564.83,2545.64,-0.51,MidLarge Cap MLCX,abr,2024
2024-04-10,2564.83,2597.38,2597.4,2558.33,-1.26,MidLarge Cap MLCX,abr,2024
2024-04-09,2597.49,2577.93,2599.42,2577.31,0.76,MidLarge Cap MLCX,abr,2024
2024-04-08,2577.92,2536.27,2584.38,2536.27,1.64,MidLarge Cap MLCX,abr,2024
2024-04-05,2536.24,2548.34,2548.55,2527.68,-0.48,MidLarge Cap MLCX,abr,2024
2024-04-04,2548.46,2546.48,2593.53,2544.25,0.07,MidLarge Cap MLCX,abr,2024
2024-04-03,2546.6,2551.17,2553.23,2524.34,-0.18,MidLarge Cap MLCX,abr,2024
